Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Locker Storage,Independent,Locker Storage,,,,TX,,36.0029346,-95.6839963,918-279-6500,,,,,self-storage,C,40,
Lockaway Storage,Independent,Lockaway Storage,Bexar,US Highway 281 North,San Antonio,TX,78260,29.7112616,-98.4474482,,,,,,self-storage,C,15,No website found
Elite Storage,Independent,Elite Storage,Mitchell,North Austin Street,Colorado City,TX,79512,32.4065648,-100.8599782,,,,,,self-storage,C,15,No website found
Jung Storage Building,Independent,Jung Storage Building,Bastrop,Emile Street,Bastrop,TX,78602,30.1062205,-97.318579,,,,,,self-storage,C,15,No website found
Yellow Door Storage,Independent,Yellow Door Storage,Denton,East Sherman Drive,Denton,TX,76208,33.2554348,-97.1097732,,,,,,self-storage,C,15,No website found
Alpine Storage,Independent,Alpine Storage,Brewster,East Brown Avenue,Alpine,TX,79830,30.3638551,-103.6623628,,,,,,self-storage,C,15,No website found
H & L Storage,Independent,H & L Storage,Midland,East Loop 250 North,Midland,TX,79705,32.0445187,-101.9962767,,,,,,self-storage,C,15,No website found
Commercial Storage and Distribution,Independent,Commercial Storage and Distribution,,Metro Drive,Shreveport,LA,71109,32.4583514,-93.8426016,,,,,,self-storage,C,15,No website found
I-20 Office & Storage,Independent,I-20 Office & Storage,,Metro Drive,Shreveport,LA,71109,32.4580708,-93.8412144,,,,,,self-storage,C,15,No website found
Castle Storage,Independent,Castle Storage,Brazos,North Earl Rudder Freeway,Bryan,TX,77803,30.7196985,-96.3925782,,,,,,self-storage,C,15,No website found
Storology Storage,Independent,Storology Storage,Smith,East Grande Boulevard,Tyler,TX,75703,32.2782403,-95.2753085,,,,,,self-storage,C,15,No website found
Superior Storage,Independent,Superior Storage,Smith,US Hwy 69 N,Tyler,TX,75706,32.4628614,-95.3822588,,,https://www.getsuperiorstorage.com/storage-units/texas/tyler/superior-storage-hwy-69-3501027/,,,self-storage,C,40,
Northgate Storage,Independent,Northgate Storage,Smith,FM 14,Tyler,TX,75706,32.3970012,-95.2846217,,,,,,self-storage,C,15,No website found
Facilities Services/Storage,Independent,Facilities Services/Storage,Harris,,,TX,,29.6563116,-95.1130159,,,,,,self-storage,C,15,No website found
A Cool Storage,Independent,A Cool Storage,Harrison,Pope Street,Marshall,TX,75670,32.540101,-94.3694296,,,,,,self-storage,C,15,No website found
Highway 15 Storage,Independent,Highway 15 Storage,Lipscomb,,,TX,,36.4557925,-100.5405934,,,,,,self-storage,C,15,No website found
Storagemart,Chain,Storagemart,Bexar,,,TX,,29.4705236,-98.4983931,,,,,,self-storage,C,0,No website found; Chain-managed
Dave's Storage Complex,Independent,Dave's Storage Complex,Eastland,County Road 546,Eastland,TX,76448,32.4127785,-98.7687095,,,,,,self-storage,C,15,No website found
Lockhart City Mechanic and Storage Yard,Independent,Lockhart City Mechanic and Storage Yard,Caldwell,,,TX,,29.8903524,-97.6808549,,,,,,self-storage,C,15,No website found
Longhorn Boat & Camper Storage,Independent,Longhorn Boat & Camper Storage,Travis,,,TX,,30.4120745,-97.8484387,,,,,,self-storage,C,15,No website found
Portales Storage,Independent,Portales Storage,,West 22Nd Street,Portales,TX,88130,34.1653816,-103.3374534,,,,,,self-storage,C,15,No website found
Shoe Storage 1,Independent,Shoe Storage 1,Travis,,,TX,,30.2818994,-97.6184807,,,,,,self-storage,C,15,No website found
Shoe Storage 2,Independent,Shoe Storage 2,Travis,,,TX,,30.281721,-97.6184564,,,,,,self-storage,C,15,No website found
Storage Room Foot Path,Independent,Storage Room Foot Path,Travis,,,TX,,30.2821422,-97.6192106,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Bexar,West Hausman Road,San Antonio,TX,78249,29.5715872,-98.6472773,,,,,,self-storage,C,0,No website found; Chain-managed
Cibolo Storage,Independent,Cibolo Storage,Guadalupe,,,TX,,29.5631045,-98.2389458,,,,,,self-storage,C,15,No website found
Cibolo Texas Storage,Independent,Cibolo Texas Storage,Guadalupe,,,TX,,29.5731613,-98.2328672,,,,,,self-storage,C,15,No website found
Main dry storage area,Independent,Austin Ycaht Club,Travis,,,TX,,30.4209097,-97.9213084,,,,,200,self-storage,C,15,No website found
RA Storage,Independent,RA Storage,Harris,,,TX,,30.1019403,-95.5914566,,,,,,self-storage,C,15,No website found
Premier Lock Storage,Independent,Premier Lock Storage,Harrison,FM 2879,Longview,TX,75605,32.5509119,-94.6969698,,,,,,self-storage,C,15,No website found
River Valley Storage 1 & 2,Independent,Key Capture Storage,Williamson,,,TX,,30.4146756,-97.3567341,,,,,,self-storage,C,15,No website found
Cunningham Storage,Independent,"Acciona Energy USA Global, LLC",Hunt,,,TX,,33.0046996,-96.0767479,,,,,,self-storage,C,15,No website found
Sun Valley Storage,Independent,"Sun Valley Storage, LLC",Hill,,,TX,,31.8645272,-97.0145246,,,,,,self-storage,C,15,No website found
WW Maintenance and Storage Building,Independent,WW Maintenance and Storage Building,Dallas,,,TX,,32.9658241,-97.0163814,,,,,,self-storage,C,15,No website found
WW Storage Building,Independent,WW Storage Building,Dallas,,,TX,,32.9659495,-97.0170146,,,,,,self-storage,C,15,No website found
United States Cold Storage,Independent,United States Cold Storage,Dallas,North Cockrell Hill Road,,TX,,32.7712704,-96.89891,,,https://www.uscold.com/facilities/dallas-south-tx/,,,self-storage,C,40,
Storage SE06 1217-K1,Independent,Storage SE06 1217-K1,Tarrant,,,TX,,32.6388437,-97.0702371,,,,,,self-storage,C,15,No website found
Storage SE06 1124A,Independent,Storage SE06 1124A,Tarrant,,,TX,,32.6386183,-97.0705454,,,,,,self-storage,C,15,No website found
Storage SE06 1117A-S,Independent,Storage SE06 1117A-S,Tarrant,,,TX,,32.6384327,-97.0706733,,,,,,self-storage,C,15,No website found
Storage SE06 2110A-S,Independent,Storage SE06 2110A-S,Tarrant,,,TX,,32.6386165,-97.0705494,,,,,,self-storage,C,15,No website found
Storage SE06 3219B-S,Independent,Storage SE06 3219B-S,Tarrant,,,TX,,32.6389143,-97.0699807,,,,,,self-storage,C,15,No website found
Storage SE06 3122A-S,Independent,Storage SE06 3122A-S,Tarrant,,,TX,,32.6386184,-97.0705455,,,,,,self-storage,C,15,No website found
Storage SE06 2203,Independent,Storage SE06 2203,Tarrant,,,TX,,32.6389001,-97.0700088,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,Plainfield Street,Houston,TX,77036,29.6727921,-95.5469506,281-763-7241,,,,,self-storage,C,0,Chain-managed
StorageMart,Chain,StorageMart,Bexar,Braun Road,San Antonio,TX,78254,29.5428237,-98.7086583,,,,,,self-storage,C,0,No website found; Chain-managed
Holy Storage Company,Independent,Holy Storage Company,Harris,Holly Street,Houston,TX,77074,29.6917691,-95.494737,713-995-4634,,,,,self-storage,C,40,
Wolf Tank Storage,Independent,"Wolf Tank Storage, LLC",Webb,,,TX,,27.5771322,-99.276307,,,,,,self-storage,C,15,No website found
Mirror Plaza Storage,Independent,Mirror Plaza Storage,Potter,North Houston Street,Amarillo,TX,79107,35.2185487,-101.8190963,,,,,,self-storage,C,15,No website found
Equipment Storage,Independent,Equipment Storage,Tarrant,,,TX,,32.6391827,-97.0729944,,,,,,self-storage,C,15,No website found
Pottery Storage,Independent,Pottery Storage,Tarrant,,,TX,,32.6378287,-97.0728326,,,,,,self-storage,C,15,No website found
SE05.1802A-S Storage,Independent,SE05.1802A-S Storage,Tarrant,,,TX,,32.639453,-97.070518,,,,,,self-storage,C,15,No website found
SE05.1709A-S Storage,Independent,SE05.1709A-S Storage,Tarrant,,,TX,,32.639392,-97.070991,,,,,,self-storage,C,15,No website found
Goal Storage,Independent,Goal Storage,Montgomery,,,TX,,30.2675429,-95.538348,,,,,,self-storage,C,15,No website found
TX10 Hummingbird Storage,Independent,Key Capture Energy,Denton,,,TX,,33.32316,-97.3142983,,,,,,self-storage,C,15,No website found
Byrd Ranch Storage,Independent,Byrd Ranch Storage LLC,Brazoria,,,TX,,29.0560774,-95.6867773,,,,,,self-storage,C,15,No website found
TX23 Roughneck Storage,Independent,Key Capture Energy,Brazoria,,,TX,,29.1592291,-95.6616981,,,,,,self-storage,C,15,No website found
SMT Ironman Battery Storage Plant,Independent,SMT Ironman BESS LLC,Brazoria,,,TX,,29.4558892,-95.311282,,,,,,self-storage,C,15,No website found
Noble Solar Storage,Independent,"BT Noble Solar, LLC",Denton,,,TX,,33.3263075,-97.3148379,,,,,,self-storage,C,15,No website found
TX13 Endurance Park Storage,Independent,Key Capture Energy,Scurry,,,TX,,32.856556,-100.9920668,,,,,,self-storage,C,15,No website found
Libra Storage,Independent,Libra Storage LLC,Guadalupe,,,TX,,29.4654367,-98.0034036,,,,,,self-storage,C,15,No website found
Longhorn Storage,Independent,Longhorn Storage LLC,Callahan,,,TX,,32.4297463,-99.1601064,,,,,,self-storage,C,15,No website found
Chillingham Storage,Independent,Chillingham Storage LLC,Bell,,,TX,,31.0058533,-97.2650253,,,,,,self-storage,C,15,No website found
Great Kiskadee Storage,Independent,"Great Kiskadee Storage, LLC",Hidalgo,,,TX,,26.127543,-98.1540142,,,,,,self-storage,C,15,No website found
Angelo Storage,Independent,"Angelo Storage, LLC",Tom Green,,,TX,,31.5079927,-100.5869701,,,,,,self-storage,C,15,No website found
TX15 Limousin Oak Storage,Independent,Key Capture Energy,Grimes,,,TX,,30.6595308,-95.9735697,,,,,,self-storage,C,15,No website found
Hoef's Road Storage,Independent,"Anatolian Energy, LLC",Reeves,,,TX,,31.0321306,-103.4591166,,,,,,self-storage,C,15,No website found
Wigeon Whistle Battery Storage Plant,Independent,Wigeon Whistle BESS LLC,Collin,,,TX,,33.0302257,-96.3569896,,,,,,self-storage,C,15,No website found
Citadel Battery Storage Plant,Independent,Citadell BESS LLC,Harris,,,TX,,29.8738105,-95.0176948,,,,,,self-storage,C,15,No website found
TE Smith Storage,Independent,BT Smith Storage LLC,Rockwall,,,TX,,32.9703591,-96.348314,,,,,,self-storage,C,15,No website found
Old 300 Storage Center,Independent,"Old 300 Storage Center, LLC",Fort Bend,,,TX,,29.3274872,-95.8112111,,,,,,self-storage,C,15,No website found
Canyon Storage,Independent,Canyon Storage,Randall,Canyon East Parkway,Canyon,TX,79015,34.972894,-101.873294,,,,,,self-storage,C,15,No website found
Al Pastor Battery Storage Plant,Independent,Al Pastor BESS LLC,Dawson,,,TX,,32.717106,-101.9373228,,,,,,self-storage,C,15,No website found
Safe Storage,Independent,Safe Storage,Henderson,FM 315 South,Chandler,TX,75758,32.2124052,-95.5066647,,,,,,self-storage,C,15,No website found
Locker,Independent,Locker,Reeves,,,TX,,31.3795798,-103.5260081,,,,,,self-storage,C,15,No website found
Blocker,Independent,Blocker,,,,TX,,35.0614862,-95.5683171,,,,,,self-storage,C,15,No website found
Locker Hill,Independent,Locker Hill,San Saba,,,TX,,31.3729423,-98.9033802,,,,,,self-storage,C,15,No website found
William R Blocker Middle School,Independent,William R Blocker Middle School,Galveston,,,TX,,29.3985667,-94.9018671,,,,,,self-storage,C,15,No website found
Blocker Lake Dam,Independent,Blocker Lake Dam,Harrison,,,TX,,32.5951485,-94.155188,,,,,,self-storage,C,15,No website found
Blocker Lake,Independent,Blocker Lake,Harrison,,,TX,,32.5951485,-94.155188,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Harris,,,TX,,29.6995258,-95.2963464,,,,,,self-storage,C,15,No website found
Kids Foot Locker,Independent,Foot Locker,Dallas,,,TX,,32.6026187,-96.9409896,,,,,,self-storage,C,15,No website found
Lady Foot Locker,Independent,Foot Locker,Dallas,,,TX,,32.6028319,-96.9429071,,,,,,self-storage,C,15,No website found
Amazon Hub Locker - Macau,Independent,Amazon Hub Locker,Williamson,,,TX,,30.542582,-97.650906,,,,,,self-storage,C,15,No website found
UPS Locker,Independent,UPS Locker,Dallas,,,TX,,32.6047834,-96.9516492,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Hidalgo,North 10th Street,McAllen,TX,78504,26.2729544,-98.2176805,956-682-5611,,,,,self-storage,C,40,
Amazon Lockers,Independent,Amazon Hub,,,,TX,,36.1047505,-95.9733036,,,,,,self-storage,C,15,No website found
Ragan Locker,Independent,Johnny Ragan,Lipscomb,Main Street,Darrouzett,TX,79024,36.4447762,-100.325547,806-624-3361,,https://www.raganlocker.com/,,,self-storage,B,55,
Locker Room Haircuts,Independent,Locker Room Haircuts,Bexar,,,TX,,29.4428397,-98.6617917,,,,,,self-storage,C,15,No website found
Frozen Food Locker Museum,Independent,Frozen Food Locker Museum,,12th Street,Carrizozo,NM,88301,33.6449813,-105.871213,,,,,,self-storage,C,15,No website found
Locker Room Haircuts,Independent,Locker Room Haircuts,Montgomery,FM 1488,Magnolia,TX,77354,30.2213093,-95.564864,,,,,,self-storage,C,15,No website found
Kids Foot Locker,Independent,Foot Locker,Harris,North Freeway,Houston,TX,,29.8295569,-95.3796293,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Harris,North Freeway,Houston,TX,,29.8300502,-95.3809644,,,https://stores.footlocker.com/tx/houston/4400b-north-freeway-7337.html,,,self-storage,C,40,
Luke’s Locker,Independent,Luke’s Locker,Tarrant,Monahans Avenue,Fort Worth,TX,76109,32.7094595,-97.4008409,817-877-1448,,https://lukeslocker.com/,,,self-storage,B,55,
Foot Locker,Independent,Foot Locker,Travis,East 41st Street,Austin,TX,78751,30.2997248,-97.7215978,512-454-4435,,https://stores.footlocker.com/us/tx/austin/1000-e-41st-st.html,,,self-storage,B,55,
Amazon Locker,Independent,Amazon Locker,Williamson,,,TX,,30.4703959,-97.8015029,,,,,,self-storage,C,15,No website found
Lids Locker Room,Independent,Lids,Hays,I-35 Frontage,San Marcos,TX,78666,29.8241536,-97.9871108,512-392-1880,,,,,self-storage,C,40,
Amazon Locker Willow,Independent,Amazon Hub Locker,Bexar,,,TX,,29.5770638,-98.5127035,,,,,,self-storage,C,15,No website found
Amazon Locker Vinyard,Independent,Amazon Hub,Bexar,,,TX,,29.6133759,-98.5109678,,,,,,self-storage,C,15,No website found
Amazon Locker Cultivar,Independent,Amazon Hub Locker,Bexar,,,TX,,29.5344036,-98.4292671,,,,,,self-storage,C,15,No website found
Amazon Locker Quarry,Independent,Amazon Locker,Bexar,,,TX,,29.4931712,-98.4807341,,,,,,self-storage,C,15,No website found
Davey Jones Ice Cream Locker,Independent,Davey Jones Ice Cream Locker,Cameron,,,TX,,26.0782673,-97.2069445,,,,,,self-storage,C,15,No website found
Amazon Locker Developer,Independent,Amazon Hub Locker,Bexar,,,TX,,29.6001256,-98.4176171,,,,,,self-storage,C,15,No website found
Amazon Hub Locker,Independent,Amazon Hub,Williamson,,,TX,,30.5769795,-97.8726873,,,,,,self-storage,C,15,No website found
Locker Room Haircuts,Independent,Locker Room Haircuts,Ector,North Dixie Boulevard,Odessa,TX,79762,31.8850842,-102.3743264,432-614-5541,,https://lockerroomhc.com/odessa-tx/,,,self-storage,B,55,
KidsFoot Locker,Independent,Foot Locker,Tarrant,,,TX,,32.9680219,-97.0422603,,,https://stores.footlocker.com/tx/grapevine/3000-grapevine-mills-9523.html,,,self-storage,C,40,
Amazon Locker - Rushmore,Independent,Amazon Locker,Harris,,,TX,,29.5724442,-95.1087832,,,,,,self-storage,C,15,No website found
Amazon Locker - Curio,Independent,Amazon Locker,Dallas,,,TX,,32.9180007,-96.9628175,,,,,,self-storage,C,15,No website found
Amazon Locker - Angie,Independent,Amazon Locker,Tarrant,,,TX,,32.5784972,-97.3163224,,,,,,self-storage,C,15,No website found
Locker Room Haircuts,Independent,Locker Room Haircuts,Randall,South Soncy Road,Amarillo,TX,79119,35.170294,-101.9397158,806-398-0775,,,,,self-storage,C,40,
Meridian Locker Plant,Independent,Meridian Locker Plant,Bosque,Morgan Street,Meridian,TX,76665,31.9236334,-97.6567206,254-435-2803,,,,,self-storage,C,40,
Amazon Locker -Eugene,Independent,Amazon Locker -Eugene,Dallas,Belt Line Road,,TX,,32.9541663,-96.8897087,,,,,,self-storage,C,15,No website found
Amazon Locker - Handspring,Independent,Amazon Locker,Midland,,,TX,,31.8955358,-102.2707052,,,,,,self-storage,C,15,No website found
Leasing office/Locker,Independent,Leasing office/Locker,Harris,,,TX,,29.6614659,-95.1726785,,,,,,self-storage,C,15,No website found
Amazon locker,Independent,Amazon Locker,Bexar,"2804 Quiet Plain Drive, San Antonio, TX 78245",,TX,,29.4045661,-98.681053,,,,,,self-storage,C,15,No website found
Amazon Locker,Independent,Amazon Locker,Bexar,Marbach Road,,TX,78245,29.4184282,-98.6776952,,,,,,self-storage,C,15,No website found
Amazon Locker - Bracelet,Independent,Amazon Locker,Bexar,O'Connor Road,San Antonio,TX,78233,29.5485308,-98.3745739,,,,,,self-storage,C,15,No website found
Convict Hill/John Blocker,Independent,Capital Metropolitan Transportation Authority,Travis,,,TX,,30.2238054,-97.8644484,,,https://www.capmetro.org/plan/schedmap/stopdetail/3197,,,self-storage,C,40,
Locker Room By Lids,Independent,Lids,Harris,,,TX,,29.542786,-95.1483793,,,,,,self-storage,C,15,No website found
Locker/Leasing office,Independent,Locker/Leasing office,Collin,,,TX,,33.1394609,-96.8135687,,,,,,self-storage,C,15,No website found
Locker Room Haircuts,Independent,Locker Room Haircuts,Midland,North Midland Drive,,TX,,32.0282324,-102.1448039,432-218-6819,,https://lockerroomhc.com/midland-tx-n-midland-drive,,,self-storage,B,55,
Locker #505 Student's Clothing Bank,Independent,Locker #505 Student's Clothing Bank,,,,TX,,35.1094528,-106.5750167,,,,,,self-storage,C,15,No website found
Amazon Parcel Lockers,Independent,Amazon,Tarrant,,,TX,,32.6478609,-97.0765877,,,,,,self-storage,C,15,No website found
Lids Locker Room,Independent,Lids,Harris,Memorial City Way,,TX,,29.7818558,-95.5415474,,,,,,self-storage,C,15,No website found
Foot Locker (Coming Soon),Independent,Foot Locker,Harris,,,TX,,29.7815879,-95.5417143,,,,,,self-storage,C,15,No website found
